"","U_SARS_ANG","SARS_COV2","ACE2","Ang","AGTR1","U_ADAM17_SIL6Ra","ADAM17","Toci","Sil6r","U_EGF_EGFR","EGF","U_TNF_EGFR","TNF","U_IL6STAT_EGFR","Gefi","EGFR","U_PRR_NFKB","PRR","NFKB","IL6STAT3","IL6AMP","cytok"
"1",47.9183703026176,65.0265242043617,25.5084423105905,88.2660729282781,100.171415716189,34.081566539834,99.3051554739903,39.131240494263,77.7251734954486,37.5006823671154,96.8366608682754,48.1659007419695,100.320315315495,37.3712426757247,50.5432693922018,1,49.217642623429,95.0116946274252,32.1799012788384,41.6610514593714,48.3914168210496,73.7286490435496
"2",53.4704072056767,70.2674963991769,20.9567037060193,92.2461345566329,99.4409424813127,30.9084487979177,98.2625301648158,56.1537463304689,58.3123205800742,34.8552128930063,95.3702135916684,42.7142166875972,99.3781676686095,30.4760635919758,42.1972806004711,1,36.0515154670343,94.1704223874771,36.8753962708724,30.908466036294,41.9033977894964,64.6096444221627
"3",33.7392573258599,48.9522401870247,40.5190753492412,60.5779431513095,98.3732978047963,38.9326447663134,100.668002319831,57.4966343731859,70.0581398503851,34.9273267606204,97.7301968524068,51.1925404857135,101.592773350821,36.4317273607865,62.7516336956021,1,42.1111703258638,88.6488397341011,35.4055951722598,36.7701229192968,47.5655421062099,73.9656986431286
"4",54.4780332912393,71.7709630502765,20.4357605583774,93.2590223145427,99.9301779968858,39.9494392637328,99.1873843115212,44.4951648544471,78.6576212424303,32.2274781623846,95.3856355485424,46.5152066373615,99.9274863383212,34.1836397812391,46.8732012167343,1,42.0201865197399,95.5738272152541,35.0429640942871,46.1243698232925,52.7996985377553,78.2270290067478
"5",42.1842027191846,58.811771404515,31.0340057519225,80.5091799914214,100.432666581188,39.944409293362,100.162097602287,48.7695621584831,77.1173714054842,33.5984173892712,96.7685971267729,35.3110900050866,100.658902403097,46.0218762758223,56.4252614647565,0,42.7474260385867,92.791161215331,33.8719624783051,31.7953856924464,42.5123163593142,66.8602232616486
"6",55.9813430049861,73.5030391044209,19.5681785693167,94.2639719277321,100.178200865866,50.2169921247096,99.7566685709992,32.8386416005005,91.2201045344366,41.8543980834947,97.4425325230018,36.7979285384777,99.963974115296,42.8270519705675,49.1552613349279,1,42.6646895745542,96.2206234366985,35.1337583786042,48.1034657426578,54.5505388472053,80.2024891805631
"7",42.5498112509349,59.3443732633761,30.6764490602682,81.239252899189,100.559649642327,38.494306557489,100.196341924343,42.9340986169064,80.0350159694667,41.6914688415635,98.2710276887519,34.6992384240716,100.728743098607,47.9511289400839,57.2950655592903,1,25.8927818664274,90.1739058873149,42.5961444096109,32.3143494283817,47.2716385686933,73.0646393608511
"8",45.5176560061619,61.9141984562789,27.5940106997047,85.0526821957487,99.7420780666934,45.4531620297271,99.4267209436853,39.7098674473888,85.6459096016783,18.5865765782408,91.2243504441492,47.1554617026916,99.9895810169182,63.5795205464424,47.3667967224093,1,38.7967912017553,92.4496818622585,35.8647648770773,20.7724349265103,34.7719213891328,54.881134128092
"9",53.8886824783154,70.615054408319,20.6399802546627,92.4324099479394,99.35994399098,32.713274420703,98.2731899028746,47.9581926700099,67.8899693773054,47.4903734290622,97.2748217067687,52.7511163700934,99.4473896327938,44.5902905847123,41.3461722674794,1,42.8441034073622,94.8358543616133,33.8423716256093,24.3487764163737,35.6962692802157,55.6497480926634
"10",28.9943909245693,42.4365856148655,46.1845368898466,45.5938124666282,90.6486840768343,40.8641297391816,99.7132838890521,60.5528747401198,68.2002570971494,24.7628215218925,94.3790113208348,43.8257657348549,100.807845408032,43.3305211979938,56.0514427225028,1,25.3813616524841,78.4774880038841,39.9277772870278,27.2487920165453,42.1047737651341,66.26983871311
"11",44.4629693689199,59.3300464984477,28.3652558881808,82.4029181542267,98.2957300345778,37.3235686034765,97.7228867323474,48.6075848712825,71.0894947936678,34.1418077880732,94.3359576892112,44.5397712915024,98.5918242482604,51.6183692163868,34.0640602839892,1,49.1957035427198,91.6665543781199,29.454541066799,19.7012114423731,29.9116781556025,46.2763529697641
"12",51.2204345726417,68.6194230100529,22.8224297346451,91.2804003029243,100.160760262261,59.4875296881994,100.005902396108,34.9182239732193,94.0324082635466,36.2729022247575,96.5969839042851,32.9213379915813,99.8997522178489,49.1842169442474,49.6187090822675,0,47.6006506548056,95.6418170301285,31.5372564178975,43.0686084979736,49.0323451882541,74.3843003105629
"13",46.1469731785162,61.0574887529414,26.6826232965036,84.5315314337103,98.1234655582906,26.9885172327982,96.8482890893995,51.2828557776611,56.1702785666837,26.0461999727422,91.7749403061045,52.0892474006524,98.4298632178544,53.5842571160962,31.3901546743979,1,27.3636164990486,88.6652844561796,38.3787626639048,10.2232858614635,27.4265345077458,42.3129011119492
"14",75.2947754942694,85.848461060619,10.7755023030659,96.6928408900989,97.9484765722336,40.2737870921426,97.0762322523063,40.3115612983102,78.5759310153151,37.6877633529504,94.2148693226986,45.6240580370181,97.8394881339716,34.4338780223353,26.4397284568102,1,53.149768653423,96.2648930777054,27.8371498426557,43.6893985351654,45.3325651553311,67.5666284705145
"15",29.7021564114626,41.7522510637198,45.3181156441321,46.2156680350084,89.5604043770172,52.8252273875418,98.6547193586097,45.5716792829369,86.2986794921181,40.5634930036894,96.2923030893082,27.1020563577915,98.7098972554295,23.9517212680819,40.6014459083666,1,49.1209035645776,83.7181350058518,28.5034786788211,65.3594002132688,62.9934587404491,86.3167485309087
"16",49.1489817370928,65.6747659610747,24.2777426408047,88.9039938424213,99.4421236513973,44.7677017670391,98.9638052739472,45.8472399768867,81.1635613547525,21.9611624359302,91.9854306052416,29.2251154460229,99.0681431372726,62.7559855345986,43.0605309942591,1,34.6066005057271,92.7352926751241,37.2293963591811,18.1793691164853,33.2086708324426,52.1174108154072
