"","U_SARS_ANG","SARS_COV2","ACE2","Ang","AGTR1","U_ADAM17_SIL6Ra","ADAM17","Toci","Sil6r","U_EGF_EGFR","EGF","U_TNF_EGFR","TNF","U_IL6STAT_EGFR","Gefi","EGFR","U_PRR_NFKB","PRR","NFKB","IL6STAT3","IL6AMP","cytok"
"1",52.5489212943271,69.4425743278009,21.655258233487,91.7558501237689,99.571204765324,45.8236236181952,99.0575401331365,39.4115175275952,85.5102177106559,49.1038943581324,97.7298648025301,43.1045977555308,99.5403926597,46.9276237266151,43.611100288291,1,63.7967912728484,96.4652499862897,25.6708794339233,37.0067832762355,41.044751103027,63.5684685159934
"2",35.537555898416,50.6217835223574,38.3711987565269,65.1823403779608,98.8212188824673,45.3682101918492,100.356883434247,48.6799911635249,81.9198016791738,15.8766753033692,91.2654617149692,42.1000355714771,100.880592472516,38.2781410122802,56.9981289660638,1,31.8229649436691,86.6150663970016,38.9185720334029,45.2995568685688,55.125669037122,81.5375798523839
"3",40.2082595507859,54.4932797777883,32.8844076575878,74.9715267163522,98.1511053980026,29.6075979431524,97.6385398842249,31.9607578455434,76.6534828987065,31.4894542911817,94.0548311662018,41.2121942751514,98.8668301385516,44.917729368682,37.522775981045,1,37.6619914795778,88.1259700128252,34.1551379044973,30.6897159029384,39.9565121399089,61.4368723023051
"4",28.6304813875992,40.3156859960033,46.6120384570338,42.8333816456374,86.7127958136248,32.2705382602584,97.1478746574847,20.9702875620006,85.1070753097784,25.2287915222916,92.3540275884733,31.1319940473736,98.7039401730319,29.1065271541026,39.247518230356,1,27.2672074829702,75.5785217749832,36.1849188454957,58.0612065782926,61.3301447647004,84.9920759114764
"5",35.9062171673979,49.6191901606181,37.8491143037694,64.857460534047,97.2967215219527,41.6515017422458,98.6989204509112,24.0548892203615,89.5926111809645,38.8813370827369,96.196530418783,40.7334314142203,99.3601871732861,45.4924902998069,42.3641848656897,1,42.0481079405366,86.9716756153271,32.5276289262787,42.5142819050734,48.3862726784603,72.9046815382882
"6",54.3061873703949,70.9530472446335,20.3264161268194,92.6030980446088,99.2735497056112,55.7813360709759,98.9970745320555,33.0293802728403,92.2194958653369,7.46927702832987,84.6560462292575,45.0637421240307,99.2583962364396,34.9895124677912,40.4450785059333,0,43.9091197052779,94.9172781388535,31.9231328084987,57.9466576134401,59.3378659918834,83.5719585512943
"7",22.5835529045507,34.5018926713735,53.6651393425763,27.7473972299465,67.9267364047805,41.0088002365562,97.3053222814086,38.2238899254052,83.0264536910302,54.1263137884182,98.9164472204031,42.8827683649452,100.315966843567,51.993503263144,51.7062004447228,1,37.3438914382459,75.1678043058973,33.1453397925037,30.0170649665766,40.4041314921304,63.4846727709792
"8",41.2412423486347,55.6652991993254,31.7448501383144,77.0083080702369,98.2138337300543,34.6072180619135,97.8291494634574,28.2746309883128,82.826088859678,37.5073955847262,95.2727825988639,43.5002292923595,98.8179932816694,32.1612218646864,36.5098537860115,1,35.6284985391996,88.2007550318959,34.9894421520598,51.7731390507458,55.9334937397377,80.2431452188515
"9",48.6556325140931,66.3787964587204,25.0217378610543,89.4730631682579,100.71901533551,34.2711945531793,99.853491721256,55.6672277097094,65.2304835070006,24.0116865831985,94.1283957333141,41.8633287864074,100.734807594566,40.4914699274354,55.6680450378965,1,38.1314157083373,94.6598266032534,37.6838300581028,27.6601386983323,41.2816961952711,65.1022237939449
"10",40.5597729687632,55.6676946229199,32.5842991376693,76.3599739627744,99.0059903914591,32.9639576223009,98.6255537410752,54.5049825868548,62.865372304115,25.1082395299771,93.1693928392016,31.2181859498992,99.3261525555845,46.8393439997187,44.9253946644995,1,44.6420246359463,90.6814182931346,32.451370268153,19.3436955259695,32.0602525182957,50.582890808782
"11",55.6086151399742,72.3164878672489,19.4954718965677,93.3626423693266,99.3420951662537,37.4554667940172,98.4674709507015,43.4633854199217,76.2401288513412,36.2908090654347,95.560521716009,29.5002332510216,98.8530984394723,49.6198049867345,40.9711990893573,1,36.3753823297227,94.591859327813,36.5775123963192,25.8786861776859,38.0093084296232,58.9978999760356
